User;Reputation 
28373 ; 1
28374 ; 26
28375 ; 128
28376 ; 1
28377 ; 101
28378 ; 1
28380 ; 1
28381 ; 6
28382 ; 101
28383 ; 11
28385 ; 101
28387 ; 1
28389 ; 163
28390 ; 36
28393 ; 1
28394 ; 1
28395 ; 101
28396 ; 1
28397 ; 11
28399 ; 1
28400 ; 1
28403 ; 108
28404 ; 1
28405 ; 1
28406 ; 101
28407 ; 101
28409 ; 101
28410 ; 1
28412 ; 101
28413 ; 101
28414 ; 101
28415 ; 184
28416 ; 1
28417 ; 101
28418 ; 1
28419 ; 103
28420 ; 1
28421 ; 1
28422 ; 103
28425 ; 1
28426 ; 31
28428 ; 1
28431 ; 1
28432 ; 112
28433 ; 251
28434 ; 101
28435 ; 106
28436 ; 110
28437 ; 9
28439 ; 1
28440 ; 1
28441 ; 176
28442 ; 1
28444 ; 56
28446 ; 1
28447 ; 3
28448 ; 1
28449 ; 101
28450 ; 1
28451 ; 101
28452 ; 101
28455 ; 101
28456 ; 1
28460 ; 16
28461 ; 1
28462 ; 1
28463 ; 101
28465 ; 1
28466 ; 3
28467 ; 8
28468 ; 1
28469 ; 1
28470 ; 1
28472 ; 1
28473 ; 101
28474 ; 6
28475 ; 101
28477 ; 88
28478 ; 1
28479 ; 1
28480 ; 46
28481 ; 1
28482 ; 61
28483 ; 110
28484 ; 1
28485 ; 3
28486 ; 1
28487 ; 1
28488 ; 1
28489 ; 101
28490 ; 1
28491 ; 73
28493 ; 1
28494 ; 1
28497 ; 1
28498 ; 1
28501 ; 1
28502 ; 1
28504 ; 21
28505 ; 6
28506 ; 1
28507 ; 1
28508 ; 3
28509 ; 1
28510 ; 101
28511 ; 31
28512 ; 101
28514 ; 101
28516 ; 24
28517 ; 1
28518 ; 101
28519 ; 6
28520 ; 6
28521 ; 1
28522 ; 101
28523 ; 101
28524 ; 1
28525 ; 13
28526 ; 1
28527 ; 1
28528 ; 1
28530 ; 101
28531 ; 101
28532 ; 1
28533 ; 145
28534 ; 8
28535 ; 146
28536 ; 101
28537 ; 108
28540 ; 1
28541 ; 1
28542 ; 1
28543 ; 5
28546 ; 13
28547 ; 101
28548 ; 1
28549 ; 101
28550 ; 103
28551 ; 101
28552 ; 5
28553 ; 1
28555 ; 101
28556 ; 1
28557 ; 101
28558 ; 101
28559 ; 6
28560 ; 69
28561 ; 1
28562 ; 1
28563 ; 101
28564 ; 101
28565 ; 1
28566 ; 161
28567 ; 111
28568 ; 21
28570 ; 1
28571 ; 21
28572 ; 101
28574 ; 8
28575 ; 44
28576 ; 1
28577 ; 1
28579 ; 6
28580 ; 11
28581 ; 1
28582 ; 1
28583 ; 101
28585 ; 1
28586 ; 3
28588 ; 1
28589 ; 11
28590 ; 1
28591 ; 1
28592 ; 103
28594 ; 111
28595 ; 13
28596 ; 1
28602 ; 26
28603 ; 11
28604 ; 1
28605 ; 10
28607 ; 145
28610 ; 103
28611 ; 121
28612 ; 16
28615 ; 1
28616 ; 101
28618 ; 1
28619 ; 115
28620 ; 101
28621 ; 1
28622 ; 6
28625 ; 1
28626 ; 113
28627 ; 1
28628 ; 6
28629 ; 8
28630 ; 106
28632 ; 11
28633 ; 1
28635 ; 1
28636 ; 1
28637 ; 101
28639 ; 86
28642 ; 25
28643 ; 1
28645 ; 101
28646 ; 65
28648 ; 1
28650 ; 1
28651 ; 140
28652 ; 1
28656 ; 1
28658 ; 139
28659 ; 101
28660 ; 404
28662 ; 44
28663 ; 3
28664 ; 108
28665 ; 1
28666 ; 101
28668 ; 1
28669 ; 1
28670 ; 8
28671 ; 21
28672 ; 101
28673 ; 1
28674 ; 3
28675 ; 1
28679 ; 6
28680 ; 106
28682 ; 101
28683 ; 1
28684 ; 21
28685 ; 101
28686 ; 103
28688 ; 1
28689 ; 11
28691 ; 1
28692 ; 1
28693 ; 11
28694 ; 8
28695 ; 1
28698 ; 1
28699 ; 1
28700 ; 5
28701 ; 1
28703 ; 1
28704 ; 24
28705 ; 1
28706 ; 3
28707 ; 101
28708 ; 101
28710 ; 123
28711 ; 106
28713 ; 6
28715 ; 111
28716 ; 11
28718 ; 180
28719 ; 348
28720 ; 8
28721 ; 1
28722 ; 11
28723 ; 1
28724 ; 1
28725 ; 101
28727 ; 3
28729 ; 101
28730 ; 1
28731 ; 29
28734 ; 1
28735 ; 10
28736 ; 3
28737 ; 3
28739 ; 104
28742 ; 58
28743 ; 1
28744 ; 465
28746 ; 1
28747 ; 3
28749 ; 1
28750 ; 1
28751 ; 1
28752 ; 1
28753 ; 1
28754 ; 101
28756 ; 1
28757 ; 1
28758 ; 3
28759 ; 101
28760 ; 1
28762 ; 24
28763 ; 298
28764 ; 1
28767 ; 1
28768 ; 101
28770 ; 101
28771 ; 1
28776 ; 101
28779 ; 101
28781 ; 101
28782 ; 101
28783 ; 113
28784 ; 1
28785 ; 1
28786 ; 1
28787 ; 141
28789 ; 1
28790 ; 1
28791 ; 1
28794 ; 1
28796 ; 6
28798 ; 425
28799 ; 3
28802 ; 147
28803 ; 103
28805 ; 49
28806 ; 1
28807 ; 1
28808 ; 1
28809 ; 1
28810 ; 56
28811 ; 118
28812 ; 1
28813 ; 103
28814 ; 1
28815 ; 11
28816 ; 101
28817 ; 1
28818 ; 6
28819 ; 99
28820 ; 1
28821 ; 133
28822 ; 101
28824 ; 3
28826 ; 1
28827 ; 1
28829 ; 1
28830 ; 1
28831 ; 6
28833 ; 1
28834 ; 101
28837 ; 1
28838 ; 1
28839 ; 1
28840 ; 138
28842 ; 16
28843 ; 1
28845 ; 1
28847 ; 1
28848 ; 110
28852 ; 101
28855 ; 20
28856 ; 1
28857 ; 1
28858 ; 11
28859 ; 101
28860 ; 1
28861 ; 101
28862 ; 128
28863 ; 3
28864 ; 101
28865 ; 131
28866 ; 101
28867 ; 5
28869 ; 101
28870 ; 1
28871 ; 101
28872 ; 101
28873 ; 21
28874 ; 1
28875 ; 4
28876 ; 3
28877 ; 1
28878 ; 1
28879 ; 101
28881 ; 1
28882 ; 3
28883 ; 101
28884 ; 101
28887 ; 11
28888 ; 1
28890 ; 1
28891 ; 101
28892 ; 101
28893 ; 16
28894 ; 101
28895 ; 101
28896 ; 1
28898 ; 13
28899 ; 101
28900 ; 1
28902 ; 1
28903 ; 6
28905 ; 101
28906 ; 1
28907 ; 101
28908 ; 1
28909 ; 21
28910 ; 3
28911 ; 101
28912 ; 1
28913 ; 1
28914 ; 182
28915 ; 1
28916 ; 379
28918 ; 3
28921 ; 1
28922 ; 1
28924 ; 1
28926 ; 1
28927 ; 1
28928 ; 1
28929 ; 3
28932 ; 11
28933 ; 1
28934 ; 1
28935 ; 15
28936 ; 1
28938 ; 6
28939 ; 1
28940 ; 1
28941 ; 101
28944 ; 1
28946 ; 1
28949 ; 8
28951 ; 111
28952 ; 75
28954 ; 23
28956 ; 3
28957 ; 296
28958 ; 97
28959 ; 1
28960 ; 101
28961 ; 267
28962 ; 101
28965 ; 1
28968 ; 101
28969 ; 1
28970 ; 101
28971 ; 1
28972 ; 1
28974 ; 101
28976 ; 1
28978 ; 121
28979 ; 101
28980 ; 1
28981 ; 1
28982 ; 108
28983 ; 1
28985 ; 101
28987 ; 1
28990 ; 111
28991 ; 1
28993 ; 1
28994 ; 103
28997 ; 1
28999 ; 16
29000 ; 16
29002 ; 8
29003 ; 1
29004 ; 1
29005 ; 11
29007 ; 101
29008 ; 8
29009 ; 13
29010 ; 1
29011 ; 8
29013 ; 1
29015 ; 11
29016 ; 1
29017 ; 1
29019 ; 101
29020 ; 1
29021 ; 1
29023 ; 101
29025 ; 1
29026 ; 11
29029 ; 185
29031 ; 8
29032 ; 5
29033 ; 11
29034 ; 23
29035 ; 59
29036 ; 1
29037 ; 1
29038 ; 6
29039 ; 1
29040 ; 1
29041 ; 101
29042 ; 6
29043 ; 101
29044 ; 101
29045 ; 1
29048 ; 1
29049 ; 131
29051 ; 22
29053 ; 101
29054 ; 41
29055 ; 1
29057 ; 1
29058 ; 1
29060 ; 101
29061 ; 1
29062 ; 1
29063 ; 1
29064 ; 1
29065 ; 101
29066 ; 1
29067 ; 1
29069 ; 1
29070 ; 11
29071 ; 1
29072 ; 114
29073 ; 1
29074 ; 1
29075 ; 163
29076 ; 32
29079 ; 1
29080 ; 101
29081 ; 101
29082 ; 1
29084 ; 1
29085 ; 1
29088 ; 1
29089 ; 114
29090 ; 106
29091 ; 1
29092 ; 1
29093 ; 6
29096 ; 26
29097 ; 1
29098 ; 1
29099 ; 11
29101 ; 111
29104 ; 1
29106 ; 31
29107 ; 101
29108 ; 16
29109 ; 6
29110 ; 3
29111 ; 8
29113 ; 6
29115 ; 1
29117 ; 1
29118 ; 134
29119 ; 11
29121 ; 1
29123 ; 21
29124 ; 101
29125 ; 1
29127 ; 10
29128 ; 1
29129 ; 1
29130 ; 101
29132 ; 1
29133 ; 11
29134 ; 101
29135 ; 1
29136 ; 132
29137 ; 1
29138 ; 8
29139 ; 19
29140 ; 3
29141 ; 8
29144 ; 1
29145 ; 101
29147 ; 101
29148 ; 1
29150 ; 1
29151 ; 1
29152 ; 136
29154 ; 1
29157 ; 1
29158 ; 42
29160 ; 1
29161 ; 1
29162 ; 130
29163 ; 1
29166 ; 115
29167 ; 103
29169 ; 1
29171 ; 1
29172 ; 1
29173 ; 101
29174 ; 13
29175 ; 1
29177 ; 1
29178 ; 1
29179 ; 119
29180 ; 6
29182 ; 101
29183 ; 8
29184 ; 1
29185 ; 1
29186 ; 111
29187 ; 101
29188 ; 21
29189 ; 1
29190 ; 1
29192 ; 1
29193 ; 101
29194 ; 16
29195 ; 1
29196 ; 7
29197 ; 111
29199 ; 101
29200 ; 101
29201 ; 1
29204 ; 1
29205 ; 1
29206 ; 105
29208 ; 3
29210 ; 1
29211 ; 101
29212 ; 1
29213 ; 101
29214 ; 1
29215 ; 1
29216 ; 101
29217 ; 101
29218 ; 23
29219 ; 1
29221 ; 101
29222 ; 26
29223 ; 6
29224 ; 101
29225 ; 106
29226 ; 1
29227 ; 1
29228 ; 1
29229 ; 26
29230 ; 165
29231 ; 1
29232 ; 76
29235 ; 1
29236 ; 41
29240 ; 1
29241 ; 1
29242 ; 101
29244 ; 1
29245 ; 101
29246 ; 101
29247 ; 127
29249 ; 1
29250 ; 1
29251 ; 103
29254 ; 101
29255 ; 103
29257 ; 7
29258 ; 1
29259 ; 10
29260 ; 51
29261 ; 129
29263 ; 1
29264 ; 101
29265 ; 101
29266 ; 1
29269 ; 119
29270 ; 11
29271 ; 5
29272 ; 113
29275 ; 251
29276 ; 1
29277 ; 11
29278 ; 1
29279 ; 101
29280 ; 6
29281 ; 1
29282 ; 1
29283 ; 1
29285 ; 1
29286 ; 1
29288 ; 1
29290 ; 1
29291 ; 21
29293 ; 101
29294 ; 1
29295 ; 43
29296 ; 128
29297 ; 13
29299 ; 1
29300 ; 21
29301 ; 18
29303 ; 116
29304 ; 101
29305 ; 1
29306 ; 1
29308 ; 1
29310 ; 1
29311 ; 101
29314 ; 6
29315 ; 71
29316 ; 104
29317 ; 1
29318 ; 101
29319 ; 101
29320 ; 1
29321 ; 27
29322 ; 108
29323 ; 1
29325 ; 3
29326 ; 1
29327 ; 14
29328 ; 1
29330 ; 8
29333 ; 1
29334 ; 101
29335 ; 1
29337 ; 3
29338 ; 1
29340 ; 1
29341 ; 25
29342 ; 101
29343 ; 1
29344 ; 6
29346 ; 21
29347 ; 101
29348 ; 1
29349 ; 101
29350 ; 1
29351 ; 1
29353 ; 1
29354 ; 1
29355 ; 3
29357 ; 101
29358 ; 1
29359 ; 101
29360 ; 61
29361 ; 3
29362 ; 1
29363 ; 3
29364 ; 1
29365 ; 1
29366 ; 101
29367 ; 6
29369 ; 1
29370 ; 1
29372 ; 1
29373 ; 101
29374 ; 1
29375 ; 1
29376 ; 21
29378 ; 3
29379 ; 101
29384 ; 101
29385 ; 101
29386 ; 124
29387 ; 1
29388 ; 40
29392 ; 1
29393 ; 111
29394 ; 1
29395 ; 1
29396 ; 6
29397 ; 1
29398 ; 6
29399 ; 101
29401 ; 6
29402 ; 1
29403 ; 1
29404 ; 11
29405 ; 1
29406 ; 111
29407 ; 1
29409 ; 24
29412 ; 136
29413 ; 1
29414 ; 3
29416 ; 1
29417 ; 1
29419 ; 101
29420 ; 101
29422 ; 103
29423 ; 1
29424 ; 101
29425 ; 9
29426 ; 19
29427 ; 18
29430 ; 101
29431 ; 11
29432 ; 11
29434 ; 241
29435 ; 1
29436 ; 1
29437 ; 1
29438 ; 1
29439 ; 1802
29440 ; 105
29441 ; 1
29442 ; 15
29443 ; 101
29444 ; 3
29448 ; 1
29451 ; 101
29452 ; 1
29454 ; 1
29455 ; 6
29456 ; 3
29457 ; 1
29460 ; 101
29461 ; 1
29463 ; 101
29464 ; 1
29466 ; 1
29467 ; 11
29468 ; 1
29469 ; 1
29471 ; 6
29472 ; 1
29474 ; 101
29478 ; 101
29480 ; 1
29481 ; 1
29482 ; 3
29483 ; 1
29484 ; 1
29486 ; 1
29487 ; 146
29488 ; 11
29489 ; 18
29490 ; 101
29491 ; 1
29492 ; 1
29494 ; 41
29495 ; 101
29496 ; 1
29497 ; 1
29498 ; 1
29500 ; 1
29503 ; 1
29504 ; 1
29506 ; 1
29508 ; 1
29509 ; 1
29510 ; 110
29511 ; 1
29512 ; 1
29513 ; 1
29514 ; 1
29515 ; 101
29516 ; 1
29517 ; 1
29518 ; 1
29519 ; 136
29523 ; 1
29524 ; 156
29525 ; 1
29527 ; 1
29529 ; 11
29530 ; 116
29532 ; 1
29533 ; 101
29537 ; 11
29540 ; 38
29541 ; 1
29546 ; 101
29549 ; 24
29550 ; 8
29551 ; 1
29553 ; 1
29557 ; 6
29558 ; 1
29559 ; 1
29560 ; 101
29561 ; 1
29562 ; 101
29563 ; 101
29564 ; 101
29565 ; 139
29567 ; 1
29569 ; 101
29571 ; 1
29572 ; 101
29573 ; 1
29574 ; 101
29575 ; 1
29576 ; 15
29577 ; 26
29579 ; 101
29580 ; 1
29581 ; 21
29582 ; 126
29583 ; 6
29584 ; 1
29585 ; 1
29586 ; 1
29587 ; 108
29590 ; 1
29591 ; 1
30591 ; 106
30592 ; 34
30593 ; 1
30594 ; 1
30595 ; 1
30597 ; 162
30598 ; 1
30599 ; 115
30601 ; 1
30602 ; 11
30603 ; 101
30604 ; 1
30605 ; 1
30607 ; 101
30608 ; 1
30609 ; 1
30610 ; 7
30613 ; 1
30615 ; 1
30616 ; 1
30617 ; 1
30618 ; 104
30619 ; 3
30620 ; 101
30622 ; 131
30623 ; 1
30625 ; 1
30626 ; 1
30627 ; 1
30631 ; 1
30632 ; 3
30634 ; 1
30635 ; 1
30636 ; 3
30637 ; 1
30638 ; 101
30639 ; 21
30640 ; 1
30641 ; 11
30642 ; 1
30643 ; 136
30644 ; 3
30645 ; 1
30646 ; 1
30647 ; 109
30649 ; 1
30650 ; 3
30652 ; 1
30653 ; 20
30654 ; 1
30655 ; 5
30656 ; 15
30658 ; 1
30659 ; 1
30660 ; 1
30661 ; 1
30662 ; 115
30663 ; 1
30664 ; 1
30665 ; 101
30668 ; 13
30669 ; 1
30670 ; 6
30671 ; 1
30672 ; 101
30673 ; 101
30674 ; 1
30675 ; 1
30677 ; 111
30678 ; 1
30679 ; 1
30680 ; 1
30683 ; 101
30684 ; 101
30685 ; 1
30686 ; 31
30687 ; 11
30688 ; 15
30689 ; 1
30691 ; 11
30693 ; 1
30694 ; 1
30695 ; 221
30696 ; 1
30698 ; 1
30699 ; 101
30700 ; 1
30701 ; 101
30703 ; 1
30704 ; 6
30705 ; 1
30706 ; 1
30707 ; 6
30708 ; 31
30709 ; 1
30710 ; 1
30711 ; 1
30712 ; 101
30713 ; 3
30718 ; 101
30719 ; 1
30720 ; 1
30721 ; 1
30725 ; 1
30726 ; 11
30727 ; 1
30729 ; 22
30730 ; 1
30731 ; 101
30732 ; 1
30734 ; 1
30735 ; 3
30736 ; 35
30737 ; 1
30738 ; 1
30739 ; 1
30740 ; 1
30741 ; 9
30742 ; 126
30744 ; 11
30745 ; 1
30747 ; 6
30750 ; 1
30751 ; 1
30753 ; 1
30754 ; 1
30755 ; 21
30757 ; 1
30758 ; 101
30759 ; 101
30760 ; 1
30761 ; 1
30763 ; 3
30766 ; 1
30768 ; 1
30769 ; 1
30770 ; 6
30771 ; 101
30772 ; 1
30773 ; 1
30774 ; 11
30775 ; 104
30776 ; 105
30777 ; 113
30778 ; 254
30780 ; 101
30781 ; 114
30783 ; 111
30784 ; 1
30786 ; 1
30787 ; 11
30788 ; 21
30789 ; 4
30790 ; 1
30792 ; 3
30793 ; 1
30795 ; 8
30799 ; 1
30802 ; 1
30803 ; 101
30805 ; 46
30807 ; 1
30810 ; 1
30811 ; 1
30812 ; 5
30814 ; 1
30815 ; 6
30816 ; 3
30817 ; 55
30818 ; 1
30819 ; 1
30820 ; 116
30821 ; 1
30823 ; 1
30824 ; 76
30826 ; 1
30827 ; 1
30828 ; 1
30830 ; 9
30832 ; 1
30833 ; 3
30834 ; 101
30835 ; 1
30836 ; 101
30837 ; 25
30839 ; 1
30841 ; 165
30844 ; 1
30846 ; 1
30847 ; 13
30850 ; 3
30851 ; 1
30852 ; 1
30853 ; 1
30854 ; 103
30855 ; 101
30856 ; 13
30858 ; 13
30859 ; 8
30860 ; 1
30861 ; 1
30862 ; 101
30863 ; 106
30864 ; 1
30866 ; 1
30869 ; 1
30870 ; 101
30871 ; 1
30873 ; 19
30875 ; 11
30877 ; 1
30879 ; 113
30880 ; 1
30881 ; 1
30882 ; 101
30883 ; 101
30884 ; 5
30885 ; 1
30887 ; 6
30888 ; 1
30889 ; 1
30890 ; 101
30891 ; 115
30892 ; 1
30894 ; 1
30895 ; 113
30896 ; 121
30897 ; 1
30898 ; 1
30899 ; 11
30901 ; 101
30902 ; 1
30904 ; 1
30906 ; 1
30907 ; 13
30908 ; 3
30909 ; 1
30910 ; 11
30911 ; 101
30912 ; 101
30913 ; 113
30915 ; 1
30916 ; 3
30917 ; 101
30918 ; 1
30919 ; 101
30920 ; 101
30921 ; 1
30922 ; 1
30924 ; 101
30925 ; 1
30926 ; 101
30928 ; 1
30931 ; 1
30932 ; 1
30933 ; 1
30934 ; 21
30935 ; 1
30936 ; 1
30937 ; 118
30938 ; 3
30939 ; 64
30940 ; 51
30941 ; 1
30944 ; 3
30946 ; 6
30947 ; 1
30949 ; 6
30950 ; 1
30951 ; 1
30952 ; 1
30953 ; 1
30954 ; 11
30956 ; 1
30958 ; 1
30960 ; 101
30961 ; 101
30963 ; 101
30964 ; 1
30966 ; 101
30967 ; 1
30968 ; 21
30970 ; 1
30971 ; 22
30975 ; 6
30977 ; 1
30978 ; 1
30980 ; 1
30981 ; 1
30982 ; 1
30983 ; 101
30984 ; 1045
30986 ; 101
30987 ; 101
30989 ; 12
30990 ; 1
30991 ; 1
30993 ; 1
30995 ; 1
30996 ; 1
30998 ; 1
31000 ; 1
31001 ; 105
31002 ; 1
31003 ; 101
31004 ; 26
31005 ; 50
31009 ; 1
31011 ; 6
31012 ; 1
31013 ; 11
31016 ; 21
31017 ; 1
31018 ; 1
31019 ; 1
31020 ; 16
31021 ; 101
31022 ; 11
31023 ; 1
31025 ; 18
31026 ; 1
31027 ; 25
31028 ; 66
31030 ; 1
31032 ; 101
31033 ; 6
31034 ; 103
31036 ; 1
31037 ; 101
31038 ; 3
31039 ; 53
31040 ; 1
31041 ; 1
31042 ; 1
31043 ; 1
31044 ; 92
31046 ; 1
31047 ; 34
31050 ; 3
31051 ; 1
31052 ; 1
31055 ; 101
31056 ; 1
31057 ; 185
31059 ; 1
31060 ; 1
31061 ; 106
31062 ; 11
31064 ; 101
31065 ; 1
31066 ; 1
31067 ; 8
31068 ; 1
31069 ; 101
31070 ; 11
31072 ; 6
31073 ; 12254
31074 ; 15
31075 ; 6
31079 ; 10
31081 ; 1
31082 ; 1
31084 ; 1
31086 ; 6
31087 ; 26
31088 ; 1
31089 ; 1
31090 ; 101
31091 ; 1
31092 ; 1
31094 ; 1
31095 ; 1
31096 ; 1
31100 ; 1
31101 ; 101
31102 ; 101
31103 ; 16
31104 ; 101
31106 ; 101
31108 ; 6
31109 ; 101
31111 ; 108
31114 ; 1
31117 ; 11
31118 ; 101
31119 ; 1
31120 ; 106
31121 ; 101
31122 ; 1
31123 ; 1
31124 ; 1
31125 ; 6
31127 ; 1
31128 ; 6
31129 ; 101
31131 ; 1
31132 ; 101
31133 ; 101
31135 ; 1
31138 ; 1
31139 ; 1
31140 ; 221
31144 ; 1
31146 ; 1
31147 ; 1
31148 ; 6
31150 ; 1
31151 ; 1
31152 ; 1
31154 ; 1
31156 ; 1
31157 ; 1
31158 ; 1
31159 ; 101
31160 ; 1
31161 ; 1
31163 ; 1
31166 ; 1
31167 ; 101
31168 ; 46
31169 ; 6
31170 ; 101
31171 ; 1
31173 ; 1
31174 ; 1
31177 ; 1
31178 ; 1
31179 ; 1
31180 ; 1
31181 ; 4
31182 ; 6
31183 ; 3
31184 ; 101
31185 ; 1
31186 ; 8
31187 ; 106
31188 ; 101
31189 ; 13
31192 ; 8
31193 ; 1
31195 ; 75
31196 ; 1
31197 ; 101
31198 ; 15
31199 ; 1
31200 ; 113
31201 ; 1
31202 ; 1
31203 ; 11
31205 ; 1
31206 ; 101
31207 ; 1
31208 ; 16
31209 ; 1
31210 ; 1
31211 ; 103
31212 ; 18
31213 ; 6
31214 ; 1
31215 ; 1
31216 ; 21
31217 ; 101
31218 ; 106
31219 ; 101
31220 ; 31
31221 ; 103
31222 ; 111
31223 ; 101
31224 ; 1
31225 ; 1
31230 ; 1
31232 ; 101
31233 ; 1
31234 ; 110
31235 ; 101
31236 ; 1
31237 ; 6
31239 ; 1
31240 ; 1
31241 ; 1
31242 ; 1
31243 ; 1
31244 ; 101
31245 ; 101
31246 ; 1
31249 ; 1
31250 ; 1
31251 ; 1
31253 ; 11
31254 ; 1
31255 ; 106
31257 ; 6
31258 ; 1
31259 ; 101
31262 ; 3
31264 ; 1
31265 ; 1
31266 ; 101
31267 ; 109
31268 ; 1
31269 ; 1
31270 ; 101
31272 ; 1
31273 ; 1
31274 ; 1
31276 ; 1
31277 ; 29
31278 ; 1
31279 ; 6
31280 ; 1
31281 ; 1
31282 ; 1
31283 ; 101
31284 ; 108
31286 ; 113
31289 ; 21
31290 ; 1
31291 ; 101
31292 ; 1
31294 ; 20
31295 ; 101
31296 ; 1
31297 ; 101
31298 ; 1
31299 ; 101
31300 ; 99
31301 ; 101
31303 ; 1
31304 ; 1
31305 ; 1
31310 ; 3
31313 ; 1
31314 ; 101
31315 ; 127
31316 ; 1
31317 ; 108
31318 ; 1
31320 ; 1
31321 ; 1
31322 ; 11
31323 ; 789
31324 ; 194
31325 ; 1
31326 ; 1
31327 ; 1
31329 ; 1
31330 ; 101
31332 ; 101
31333 ; 1
31334 ; 1
31335 ; 1
31336 ; 1
31337 ; 101
31338 ; 1
31339 ; 1
31340 ; 103
31341 ; 1
31342 ; 75
31343 ; 101
31344 ; 25
31345 ; 37
31346 ; 115
31348 ; 3
31350 ; 99
31351 ; 1
31352 ; 121
31354 ; 1
31355 ; 1
31356 ; 1
31359 ; 101
31360 ; 101
31362 ; 1
31364 ; 1
31365 ; 101
31366 ; 105
31367 ; 101
31368 ; 508
31369 ; 101
31372 ; 1
31373 ; 101
31374 ; 1
31376 ; 2034
31377 ; 6
31378 ; 1
31379 ; 1
31380 ; 104
31382 ; 145
31383 ; 103
31384 ; 111
31387 ; 101
31388 ; 111
31389 ; 101
31390 ; 1
31391 ; 86
31393 ; 101
31394 ; 41
31395 ; 3
31396 ; 41
31397 ; 1
31398 ; 1
31399 ; 101
31400 ; 1
31402 ; 1
31403 ; 1
31404 ; 1
31407 ; 1
31408 ; 1
31409 ; 8
31410 ; 101
31411 ; 1
31412 ; 1
31414 ; 15
31415 ; 1
31416 ; 1
31417 ; 101
31418 ; 1
31419 ; 1
31420 ; 3
31421 ; 3
31422 ; 1
31423 ; 16
31425 ; 28
31427 ; 1
31430 ; 1
31434 ; 8
31436 ; 1
31437 ; 1
31438 ; 101
31439 ; 135
31440 ; 101
31443 ; 1
31444 ; 86
31445 ; 1
31446 ; 31
31447 ; 11
31448 ; 1
31449 ; 61
31450 ; 101
31452 ; 1
31453 ; 26
31454 ; 1
31455 ; 3
31456 ; 1
31459 ; 1
31460 ; 1
31462 ; 1
31463 ; 101
31465 ; 101
31466 ; 1
31467 ; 101
31468 ; 13
31471 ; 1
31473 ; 1
31474 ; 101
31477 ; 1
31478 ; 1
31480 ; 1
31481 ; 1
31482 ; 1
31483 ; 1
31484 ; 31
31486 ; 101
31487 ; 1
31488 ; 1
31489 ; 1
31490 ; 1
31491 ; 13
31493 ; 1
31494 ; 1
31495 ; 1
31497 ; 101
31498 ; 1
31499 ; 28
31500 ; 108
31501 ; 18
31502 ; 29
31503 ; 101
31504 ; 1
31507 ; 101
31508 ; 103
31509 ; 101
31513 ; 1
31514 ; 1
31515 ; 1
31518 ; 101
31519 ; 1
31520 ; 16
31521 ; 1
31522 ; 1
31523 ; 1
31524 ; 3
31526 ; 1
31527 ; 191
31528 ; 101
31529 ; 3
31530 ; 3
31531 ; 3
31532 ; 8
31534 ; 101
31535 ; 1
31536 ; 1
31537 ; 53
31538 ; 101
31539 ; 1
31540 ; 1
31545 ; 14930
31546 ; 42
31547 ; 103
31548 ; 432
31549 ; 101
31551 ; 1
31553 ; 101
31554 ; 1
31555 ; 1
31556 ; 1
31558 ; 101
31560 ; 33
31561 ; 1
31562 ; 1
31563 ; 1
31564 ; 106
31565 ; 56
31566 ; 1
31568 ; 1
31569 ; 1
31570 ; 1
31571 ; 1
31572 ; 1
31573 ; 3
31577 ; 1
31579 ; 6
31580 ; 6
31582 ; 21
31583 ; 104
31584 ; 1
31585 ; 101
31587 ; 1
31589 ; 1
31590 ; 1
31591 ; 101
31593 ; 101
31594 ; 1
31595 ; 21
31596 ; 1
31597 ; 103
31598 ; 1
31599 ; 101
31600 ; 218
31603 ; 101
31604 ; 1
31606 ; 26
31608 ; 1
31610 ; 11
31611 ; 135
31613 ; 11
31614 ; 6
31615 ; 101
31616 ; 101
31617 ; 1
31618 ; 126
31619 ; 1
31620 ; 1
31622 ; 1
31623 ; 1
31624 ; 121
31626 ; 1
31627 ; 3
31628 ; 101
31630 ; 6
31632 ; 101
31633 ; 1
31634 ; 1
31635 ; 1
31636 ; 101
31637 ; 1
31638 ; 1
31641 ; 1
31642 ; 1
31643 ; 1
31645 ; 1
31646 ; 1
31647 ; 13
31648 ; 3
31649 ; 103
31651 ; 6
31652 ; 1
31653 ; 101
31654 ; 1
31655 ; 11
31656 ; 1
31657 ; 3
31659 ; 1
31660 ; 1
31666 ; 1
31667 ; 3
31668 ; 1
31669 ; 1
31670 ; 13
31671 ; 1
31672 ; 1
31673 ; 101
31674 ; 11
31676 ; 1
31678 ; 12
31679 ; 12
31680 ; 13
31681 ; 1
31682 ; 101
31683 ; 1
31684 ; 1
31685 ; 101
31686 ; 1
31687 ; 1
31688 ; 108
31689 ; 136
31690 ; 1
31691 ; 101
31692 ; 101
31693 ; 1
31696 ; 1
31698 ; 111
31699 ; 1
31700 ; 171
31701 ; 1
31702 ; 1
31703 ; 1
31704 ; 16
31705 ; 48
31706 ; 101
31708 ; 146
31710 ; 3
31711 ; 3
31712 ; 15
31714 ; 15
31716 ; 86
31717 ; 101
31718 ; 1
31719 ; 1
31720 ; 12
31722 ; 1
31724 ; 1
31725 ; 101
31726 ; 3
31727 ; 11
31728 ; 1
31729 ; 8
31731 ; 1
31732 ; 101
31736 ; 1
31738 ; 1
31739 ; 1
31740 ; 6
31741 ; 101
31742 ; 1
31743 ; 1
31744 ; 101
31745 ; 1
31746 ; 101
